key,input_height,input_width,output_height,output_width,size_group,psnr,ssim,inference_time_ms
002035,128,128,256,256,128x128_to_256x256,24.98679342174129,0.6726855336085297,0.12880000031145755
002042,128,128,256,256,128x128_to_256x256,17.0183917327028,0.5333279750394363,0.13100000069243833
002044,128,128,256,256,128x128_to_256x256,20.200306411127592,0.3822003043783454,0.12109999988751952
002061,128,128,256,256,128x128_to_256x256,22.109407370374143,0.37583673985487875,0.12120000064896885
002064,128,128,256,256,128x128_to_256x256,22.69699486511378,0.32396504160916667,0.13899999976274557
002067,128,128,256,256,128x128_to_256x256,20.719228649367523,0.6279226990600222,0.14310000005934853
002080,128,128,256,256,128x128_to_256x256,20.84206786267908,0.6321170649963135,0.2105999992636498
002082,128,128,256,256,128x128_to_256x256,19.790319040660812,0.13850236007051991,0.13930000022810418
002085,128,128,256,256,128x128_to_256x256,21.79458165024194,0.4185239415652314,0.1339999998890562
002087,128,128,256,256,128x128_to_256x256,23.160861497009307,0.5220699635197041,0.13790000048174988
002097,128,128,256,256,128x128_to_256x256,21.443810351590677,0.28102626535629055,0.12690000039583538
002106,128,128,256,256,128x128_to_256x256,20.308802155497958,0.17824186832081212,0.11970000014116522
002111,128,128,256,256,128x128_to_256x256,25.197030019047155,0.7718437521391469,0.1565000002301531
002121,128,128,256,256,128x128_to_256x256,22.658606286553514,0.5430608013958428,0.14199999895936344
002132,128,128,256,256,128x128_to_256x256,24.008903754066132,0.7196282688156879,0.1370999998471234
002147,128,128,256,256,128x128_to_256x256,20.340038576279934,0.5891167512245867,0.13240000043879263
002150,128,128,256,256,128x128_to_256x256,27.239067474705244,0.7803731978027723,0.14989999908721074
002153,128,128,256,256,128x128_to_256x256,21.49971444782956,0.2864305422565364,0.17780000052880496
002154,128,128,256,256,128x128_to_256x256,21.200462389662004,0.2669937704401689,0.1441000003978843
002156,128,128,256,256,128x128_to_256x256,21.597987856466332,0.6320999529514765,0.19810000048892107
002157,128,128,256,256,128x128_to_256x256,23.751534646855017,0.5475956702385889,0.12310000056459103
002165,128,128,256,256,128x128_to_256x256,20.818806449425278,0.25750908714589665,0.14849999934085645
002170,128,128,256,256,128x128_to_256x256,24.863903591386155,0.7207280700308606,0.1864000005298294
002187,128,128,256,256,128x128_to_256x256,22.345227053405083,0.4634750279479696,0.14449999980570283
002189,128,128,256,256,128x128_to_256x256,19.633607287357705,0.3913989936455383,0.1525999996374594
002213,128,128,256,256,128x128_to_256x256,33.0712861354351,0.8261997482981682,0.18850000014936086
002215,128,128,256,256,128x128_to_256x256,32.331364838786214,0.8161587882471084,0.13899999976274557
002218,128,128,256,256,128x128_to_256x256,35.592894785997046,0.8904490937741995,0.13629999921249691
002225,128,128,256,256,128x128_to_256x256,39.359147114008,0.9259144379410744,0.1480999999330379
002226,128,128,256,256,128x128_to_256x256,39.24559837656841,0.9307845813865662,0.14939999891794287
002229,128,128,256,256,128x128_to_256x256,21.145418043295734,0.2493279703490695,0.14689999989059288
002237,128,128,256,256,128x128_to_256x256,21.840471843286863,0.6890665961604403,0.19720000091183465
002239,128,128,256,256,128x128_to_256x256,21.16308898733061,0.7380698040576629,0.1723000004858477
002248,128,128,256,256,128x128_to_256x256,20.745037169679684,0.7486097280685324,0.1843999998527579
002253,128,128,256,256,128x128_to_256x256,21.097832261439358,0.4053715500330692,0.13699999908567406
002255,128,128,256,256,128x128_to_256x256,20.17255699317921,0.3678552647241568,0.18139999883715063
002258,128,128,256,256,128x128_to_256x256,20.012404615457346,0.8236841197945625,0.15079999866429716
002260,128,128,256,256,128x128_to_256x256,19.466719164133842,0.6273092219531199,0.1396000006934628
002263,128,128,256,256,128x128_to_256x256,22.668549298579975,0.3346098793489608,0.4017000010207994
002275,128,128,256,256,128x128_to_256x256,34.62223755786097,0.9233736917876042,0.14560000090568792
002290,128,128,256,256,128x128_to_256x256,23.190034993452677,0.6229039225234927,0.155399999130168
002294,128,128,256,256,128x128_to_256x256,23.304055679619577,0.7262205227272082,0.13760000001639128
002297,128,128,256,256,128x128_to_256x256,25.70143925221832,0.6442336576968283,0.13949999993201345
002299,128,128,256,256,128x128_to_256x256,23.980401997520243,0.5624220572668798,0.13659999967785552
002305,128,128,256,256,128x128_to_256x256,21.01714251526896,0.2937411046899876,0.14029999874765053
002314,128,128,256,256,128x128_to_256x256,24.13760391020858,0.734751797991564,0.15150000035646372
002318,128,128,256,256,128x128_to_256x256,18.135551479131667,0.6210128171081323,0.13959999887447339
002328,128,128,256,256,128x128_to_256x256,20.406864092772366,0.4637403942971262,0.14489999921352137
002335,128,128,256,256,128x128_to_256x256,28.543480703517524,0.5158710334335621,0.1491999992140336
002344,128,128,256,256,128x128_to_256x256,27.08731426838435,0.8354612457806452,0.1905999997688923
002348,128,128,256,256,128x128_to_256x256,23.04981148664357,0.5977841129922244,0.14120000014372636
002356,128,128,256,256,128x128_to_256x256,28.562644908088046,0.8502605899516154,0.13719999878958333
002359,128,128,256,256,128x128_to_256x256,39.4213575514165,0.9574201801085472,0.13810000018565916
002361,128,128,256,256,128x128_to_256x256,22.877673573340797,0.7340439893644275,0.13729999955103267
002364,128,128,256,256,128x128_to_256x256,24.106931812743642,0.6289345552463997,0.14879999980621506
002365,128,128,256,256,128x128_to_256x256,26.111681133399713,0.7500639730865536,0.1548000000184402
002377,128,128,256,256,128x128_to_256x256,20.89927155218242,0.42649172490447484,0.18959999943035655
002383,128,128,256,256,128x128_to_256x256,23.05258422808329,0.38082359354376477,0.1405000002705492
002396,128,128,256,256,128x128_to_256x256,23.69262277135882,0.6966600190320927,0.128400000903639
002406,128,128,256,256,128x128_to_256x256,19.633127948427752,0.1968975805111458,0.1376999989588512
002407,128,128,256,256,128x128_to_256x256,22.001811895653745,0.3336756112233396,0.1407999989169184
002410,128,128,256,256,128x128_to_256x256,21.18112022930383,0.6885807591742054,0.16529999993508682
002420,128,128,256,256,128x128_to_256x256,23.721596791283766,0.3239851224002633,0.18760000057227444
002423,128,128,256,256,128x128_to_256x256,23.853657004690838,0.48550294811051214,0.20349999977042899
002424,128,128,256,256,128x128_to_256x256,26.227574546669906,0.5743681965260226,0.15280000116035808
002431,128,128,256,256,128x128_to_256x256,19.630802200587972,0.3400733934007639,0.15469999925699085
002440,128,128,256,256,128x128_to_256x256,21.644450907861472,0.32324089533897,0.146399999721325
002452,128,128,256,256,128x128_to_256x256,26.338786856484973,0.6224968884775257,0.21969999943394214
002455,128,128,256,256,128x128_to_256x256,23.86033755008348,0.7299562332375658,0.13659999967785552
002459,128,128,256,256,128x128_to_256x256,22.967155197583576,0.7977923265938163,0.1525999996374594
002464,128,128,256,256,128x128_to_256x256,22.99445587497482,0.3117396977160258,0.14790000022912864
002471,128,128,256,256,128x128_to_256x256,20.509461244282065,0.2071727906928719,0.17320000006293412
002476,128,128,256,256,128x128_to_256x256,22.29643513370553,0.4310641539694129,0.14449999980570283
002480,128,128,256,256,128x128_to_256x256,20.92818626097238,0.41624270958588766,0.13469999976223335
002491,128,128,256,256,128x128_to_256x256,21.16594808057957,0.25630715812397353,0.1426999988325406
002497,128,128,256,256,128x128_to_256x256,21.796821731368826,0.3438857034679777,0.13860000035492703
002499,128,128,256,256,128x128_to_256x256,22.722644859368767,0.38435424404491497,0.1315000008617062
002500,128,128,256,256,128x128_to_256x256,25.204126762301726,0.7738873018476181,0.1472000003559515
002508,128,128,256,256,128x128_to_256x256,22.54818905883278,0.5221450869544431,0.1277999999729218
002513,128,128,256,256,128x128_to_256x256,28.573848336220337,0.8814734005584233,0.16619999951217324
002514,128,128,256,256,128x128_to_256x256,27.906811475893857,0.8482585774098821,0.13109999963489827
002529,128,128,256,256,128x128_to_256x256,23.869336965639434,0.5279275639033166,0.13860000035492703
002535,128,128,256,256,128x128_to_256x256,17.322726042186137,0.509246286295495,0.13579999904322904
002545,128,128,256,256,128x128_to_256x256,21.304658068139844,0.49599984045541773,0.13010000111535192
002548,128,128,256,256,128x128_to_256x256,21.75524282443218,0.6198447900048881,0.1221999991685152
002555,128,128,256,256,128x128_to_256x256,23.78932663600112,0.4666768037507622,0.13469999976223335
002567,128,128,256,256,128x128_to_256x256,21.987068539216953,0.4365876315848145,0.13869999929738697
002570,128,128,256,256,128x128_to_256x256,21.24478696442987,0.3000334448509987,0.13439999929687474
002571,128,128,256,256,128x128_to_256x256,22.57221613423267,0.3563251713025746,0.14399999963643495
002572,128,128,256,256,128x128_to_256x256,23.997624129785518,0.6151146679665004,0.14279999959398992
002591,128,128,256,256,128x128_to_256x256,23.98312144096646,0.7996411117004133,0.1269999993382953
002607,128,128,256,256,128x128_to_256x256,19.640804294910406,0.21256641701476367,0.1381999991281191
002608,128,128,256,256,128x128_to_256x256,20.16713337652427,0.14991947353960364,0.12419999984558672
002609,128,128,256,256,128x128_to_256x256,29.220128605624435,0.8702112624471188,0.15050000001792796
002614,128,128,256,256,128x128_to_256x256,22.87826808730362,0.4734105171462585,0.130899999930989
002616,128,128,256,256,128x128_to_256x256,20.57049891498524,0.602316796358294,0.1281000004382804
002622,128,128,256,256,128x128_to_256x256,24.489333711512955,0.4375791620858656,0.15449999955308158
002623,128,128,256,256,128x128_to_256x256,23.73498632501458,0.4006451357404776,0.1478000012866687
002632,128,128,256,256,128x128_to_256x256,21.884617949934956,0.5714615512363032,0.1264000002265675
002635,128,128,256,256,128x128_to_256x256,19.446916028350117,0.34173807781026044,0.13799999942420982
002642,128,128,256,256,128x128_to_256x256,19.75292004446171,0.5700949507944078,0.13639999997394625
002645,128,128,256,256,128x128_to_256x256,21.671756631672835,0.2397048781232181,0.13330000001587905
002648,128,128,256,256,128x128_to_256x256,24.156787928765823,0.5813509923671676,0.15700000039942097
002659,128,128,256,256,128x128_to_256x256,27.90331117285056,0.6727788091822844,0.1460999992559664
002665,128,128,256,256,128x128_to_256x256,24.052642589069624,0.6960276612341537,0.1384999995934777
002669,128,128,256,256,128x128_to_256x256,19.835030905641876,0.4317706571873695,0.14620000001741573
002670,128,128,256,256,128x128_to_256x256,19.421524943904902,0.37117405285953997,0.1461000010749558
002676,128,128,256,256,128x128_to_256x256,21.366824260322712,0.28417936594273213,0.13579999904322904
002685,128,128,256,256,128x128_to_256x256,20.133851250586254,0.17676737419407043,0.16220000179600902
002686,128,128,256,256,128x128_to_256x256,20.92060880293195,0.19312888302484152,0.15979999989212956
002702,128,128,256,256,128x128_to_256x256,28.472828969609623,0.5862376743903086,0.13839999883202836
002706,128,128,256,256,128x128_to_256x256,21.88320878685632,0.7831447437088191,0.18209999871032778
002709,128,128,256,256,128x128_to_256x256,21.887940660432417,0.40768802751410554,0.1306000012846198
002713,128,128,256,256,128x128_to_256x256,18.869865489760315,0.3525271343416666,0.15109999912965577
002715,128,128,256,256,128x128_to_256x256,18.917007288197226,0.35175591001011036,0.12989999959245324
002717,128,128,256,256,128x128_to_256x256,25.90185188212148,0.7838371842918181,0.1357000001007691
002720,128,128,256,256,128x128_to_256x256,20.486496726461052,0.7140855265516427,0.13749999925494194
002743,128,128,256,256,128x128_to_256x256,18.403141079987144,0.5797781659358645,0.13220000073488336
002750,128,128,256,256,128x128_to_256x256,25.17344546494655,0.6912710822007656,0.12509999942267314
002757,128,128,256,256,128x128_to_256x256,20.801472459039378,0.4049433174538433,0.14319999900180846
002769,128,128,256,256,128x128_to_256x256,20.6818517931462,0.36561801957365886,0.13159999980416615
002775,128,128,256,256,128x128_to_256x256,23.878055528683248,0.6717674254595826,0.13419999959296547
002778,128,128,256,256,128x128_to_256x256,21.515740210502827,0.7255643671671745,0.13450000005832408
002781,128,128,256,256,128x128_to_256x256,22.980446630922767,0.7674437070007771,0.12559999959194101
002782,128,128,256,256,128x128_to_256x256,23.28207436775562,0.7783555095133782,0.12099999912607018
002798,128,128,256,256,128x128_to_256x256,22.340094288243804,0.28978781954873145,0.12960000094608404
002804,128,128,256,256,128x128_to_256x256,24.81349287907456,0.6752599571693242,0.2334000000701053
002811,128,128,256,256,128x128_to_256x256,27.90449821785367,0.6310958777939155,0.12550000064948108
002817,128,128,256,256,128x128_to_256x256,26.56399745329263,0.6166940450003708,0.1426999988325406
002827,128,128,256,256,128x128_to_256x256,19.99270468869438,0.3935695879445481,0.27770000087912194
002828,128,128,256,256,128x128_to_256x256,26.196844627617573,0.49759689608004687,0.16789999972388614
002836,128,128,256,256,128x128_to_256x256,26.333949337056232,0.6713312601976817,0.19100000099570025
002838,128,128,256,256,128x128_to_256x256,22.219021858476573,0.28776265972046006,0.1339999998890562
002839,128,128,256,256,128x128_to_256x256,21.3392862072059,0.2592777567061278,0.5633000000671018
002845,128,128,256,256,128x128_to_256x256,26.346984346318656,0.7461632135471701,0.5333000008249655
002846,128,128,256,256,128x128_to_256x256,25.983031044805966,0.7122998634645624,0.568800000110059
002847,128,128,256,256,128x128_to_256x256,27.471480305986795,0.7461760487046503,0.5524000007426366
002857,128,128,256,256,128x128_to_256x256,24.62850111101044,0.39917219869208675,0.4552000009425683
002859,128,128,256,256,128x128_to_256x256,24.39261056479245,0.3875543235449033,0.19429999883868732
002863,128,128,256,256,128x128_to_256x256,22.726150016969072,0.7136323463935084,0.1480999999330379
002864,128,128,256,256,128x128_to_256x256,25.03802209068608,0.6586420539628798,0.40439999975205865
002865,128,128,256,256,128x128_to_256x256,27.5647081849605,0.7593827258464209,0.14820000069448724
002869,128,128,256,256,128x128_to_256x256,23.18232079895218,0.38232235604947606,0.12249999963387381
002882,128,128,256,256,128x128_to_256x256,23.36086200193173,0.5874539938901179,0.1367999993817648
002894,128,128,256,256,128x128_to_256x256,22.60938038167708,0.3438721150214053,0.1453000004403293
002900,128,128,256,256,128x128_to_256x256,22.45389667248591,0.7533336307959995,0.13279999984661117
002921,128,128,256,256,128x128_to_256x256,23.552145313424045,0.4423037217199972,0.12390000119921751
002925,128,128,256,256,128x128_to_256x256,19.900590086768542,0.21897437247824128,0.13899999976274557
002926,128,128,256,256,128x128_to_256x256,18.558891538308043,0.1984816549227365,0.1322999996773433
002930,128,128,256,256,128x128_to_256x256,19.57538383553858,0.4390936756013178,0.13420000141195487
002936,128,128,256,256,128x128_to_256x256,26.20612726605232,0.6829551948021356,0.13179999950807542
002942,128,128,256,256,128x128_to_256x256,22.73824125519028,0.4892177701435487,0.143599998409627
002943,128,128,256,256,128x128_to_256x256,22.402382809443,0.45538522902356365,0.1421999986632727
002958,128,128,256,256,128x128_to_256x256,23.721815683624506,0.6071793718463285,0.1391000005241949
002967,128,128,256,256,128x128_to_256x256,25.36202251408167,0.7569128585536573,0.12789999891538173
002983,128,128,256,256,128x128_to_256x256,10.309169031169203,0.269368856994811,0.1339999998890562
002998,128,128,256,256,128x128_to_256x256,22.412521280145462,0.2955810250166452,0.13779999972030055
002999,128,128,256,256,128x128_to_256x256,24.23981761416166,0.37046219141063,0.12340000102994964
003007,128,128,256,256,128x128_to_256x256,22.872034396992436,0.756275083262855,0.11939999967580661
003010,128,128,256,256,128x128_to_256x256,23.632323005364935,0.5103403298906751,0.14069999997445848
003021,128,128,256,256,128x128_to_256x256,23.740066083787607,0.8144038615943953,0.1295000001846347
003027,128,128,256,256,128x128_to_256x256,21.61155801726148,0.2963345392361566,0.14200000077835284
003043,128,128,256,256,128x128_to_256x256,24.87148132101536,0.8295749571766285,0.14679999912914354
003047,128,128,256,256,128x128_to_256x256,21.452053808051097,0.20142291181397545,0.13829999988956843
003063,128,128,256,256,128x128_to_256x256,23.026459709746664,0.5577110455774087,0.13579999904322904
003065,128,128,256,256,128x128_to_256x256,25.25333107441057,0.7002078688666961,0.12340000102994964
003068,128,128,256,256,128x128_to_256x256,21.09926972309808,0.36737573540868773,0.12280000009923242
003072,128,128,256,256,128x128_to_256x256,23.32337765145565,0.6130689020984098,0.12960000094608404
003073,128,128,256,256,128x128_to_256x256,26.08454169719519,0.41333788103235514,0.17149999985122122
003076,128,128,256,256,128x128_to_256x256,22.91478337202411,0.6999716711718545,0.15410000014526304
003080,128,128,256,256,128x128_to_256x256,23.42877033666472,0.5140253305400382,0.14419999934034422
003081,128,128,256,256,128x128_to_256x256,23.037481701130215,0.45308820384284193,0.1419000000169035
003082,128,128,256,256,128x128_to_256x256,22.332202674648045,0.42488369386164254,0.17160000061267056
003095,128,128,256,256,128x128_to_256x256,20.489492186708507,0.4857316854792556,0.15019999955256935
003099,128,128,256,256,128x128_to_256x256,22.499891577467807,0.6047930604893831,0.12939999942318536
003109,128,128,256,256,128x128_to_256x256,21.622960340833714,0.3954430202248605,0.14559999908669852
003110,128,128,256,256,128x128_to_256x256,20.76630469483163,0.354440589586407,0.13660000149684492
003129,128,128,256,256,128x128_to_256x256,20.698962563147756,0.17601326460881014,0.1537000007374445
003136,128,128,256,256,128x128_to_256x256,22.20268240534107,0.6707705209638928,0.19419999989622738
003160,128,128,256,256,128x128_to_256x256,21.38963691555128,0.45302816915004107,0.1381999991281191
003163,128,128,256,256,128x128_to_256x256,20.40794639395413,0.43309953486806857,0.13899999976274557
003166,128,128,256,256,128x128_to_256x256,21.604448729185926,0.5683897821897405,0.15220000022964086
003169,128,128,256,256,128x128_to_256x256,28.683253843168487,0.7299900162235368,0.146399999721325
003177,128,128,256,256,128x128_to_256x256,20.899693146931767,0.6546728390228757,0.12069999866071157
003186,128,128,256,256,128x128_to_256x256,24.308053345085547,0.8241784746501446,0.14659999942523427
003193,128,128,256,256,128x128_to_256x256,23.446591347545848,0.672016978194911,0.13790000048174988
